,date,tweet,company
214,2020-09-26,"  Ready for debate night? We are! 

❤ this tweet to be reminded to watch it LIVE with @WSJ. Follow along to get expert analysis breaking down the debate. #Debates2020 pic.twitter.com/bggkZOhprm
",WSJ
215,2020-09-26,"  If everyone in California drives an electric vehicle, will there be enough juice? on.wsj.com/2S7b2EZ
",WSJ
216,2020-09-26,"  The world’s most popular beverage is becoming more expensive on.wsj.com/33VrFco
",WSJ
217,2020-09-25,"  South Korea appears to have cracked the code for managing Covid-19. Its solution is straightforward, flexible and relatively easy to replicate. on.wsj.com/2G9FuvL
",WSJ
218,2020-09-25,"  “We must do everything to avoid a new Cold War,” United Nations Secretary-General António Guterres said on.wsj.com/365cC2t
",WSJ
219,2020-09-25,"  From @WSJopinion: Democrats should take a cue from Britain’s Labour Party: Take what voters said in 2016 seriously and adapt, writes @josephsternberg on.wsj.com/367VF7u
",WSJ
220,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
221,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
222,2020-09-26,"  From @WSJopinion: Covid cases spike on college campuses but with very few hospitalizations, writes The Editorial Board on.wsj.com/305aTq8
",WSJ
223,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
224,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
225,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
226,2020-09-26,"  President Trump nominated Amy Coney Barrett for the Supreme Court. Here's what her confirmation would mean for the future of American law. on.wsj.com/2S1vEP9
",WSJ
227,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
228,2020-09-26,"  From @WSJbooks: In the fourth novel set in the world of ""Gilead,"" Marilynne Robinson tells a love story with echoes of Adam and Eve after the Fall on.wsj.com/333wYYc
",WSJ
229,2020-09-26,"  In the middle of a pandemic, more young people want to become doctors. The rise in applications to U.S. medical schools shows an interest not seen in more than a decade. on.wsj.com/3cvlwrv
",WSJ
230,2020-09-26,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3kJiT8b
",WSJ
231,2020-09-26,"  “I apologize for making an insensitive comment reflecting my own unconscious bias,” Wells Fargo CEO Charlie Scharf said, referencing a June memo in which he said there was “a very limited pool of Black talent” for the bank to recruit from on.wsj.com/366qLfU
",WSJ
232,2020-09-26,"  The president is expected to unveil his pick to replace the late U.S. Supreme Court Justice Ruth Bader Ginsburg Saturday, starting what will likely be a rapid confirmation process on.wsj.com/369oFMj
",WSJ
233,2020-09-26,"  The pandemic is wreaking havoc on white-collar workers who are deep in debt. “There’s a professional workforce that’s getting slammed.” on.wsj.com/3mQqp2Y
",WSJ
234,2020-09-26,"  Ready for debate night? We are! 

❤ this tweet to be reminded to watch it LIVE with @WSJ. Follow along to get expert analysis breaking down the debate. #Debates2020 pic.twitter.com/bggkZOhprm
",WSJ
235,2020-09-26,"  If everyone in California drives an electric vehicle, will there be enough juice? on.wsj.com/2S7b2EZ
",WSJ
236,2020-09-26,"  The world’s most popular beverage is becoming more expensive on.wsj.com/33VrFco
",WSJ
237,2020-09-25,"  South Korea appears to have cracked the code for managing Covid-19. Its solution is straightforward, flexible and relatively easy to replicate. on.wsj.com/2G9FuvL
",WSJ
238,2020-09-25,"  “We must do everything to avoid a new Cold War,” United Nations Secretary-General António Guterres said on.wsj.com/365cC2t
",WSJ
239,2020-09-25,"  From @WSJopinion: Democrats should take a cue from Britain’s Labour Party: Take what voters said in 2016 seriously and adapt, writes @josephsternberg on.wsj.com/367VF7u
",WSJ
240,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
241,2020-09-25,"  Basketball has always rewarded the players who are the biggest and can jump the highest. But there is only so much vertical room for them to navigate. Never has the NBA been so horizontal. on.wsj.com/2FQRR00
",WSJ
242,2020-09-26,"  If everyone in California drives an electric vehicle, will there be enough juice? on.wsj.com/2S7b2EZ
",WSJ
243,2020-09-27,"  Remington Outdoor will be broken up and sold after a bankruptcy auction saw seven different buyers win the bidding for different parcels its weapons and ammunition holdings on.wsj.com/36fuGXM
",WSJ
244,2020-09-25,"  From @WSJopinion: President Trump’s election remarks feed the left’s fantasy of a post-election coup, writes The Editorial Board on.wsj.com/363nONf
",WSJ
245,2020-09-27,"  Buyers are rushing to get more living space as the pandemic continues. But many potential sellers are keeping their homes off the market. on.wsj.com/3mRC6pZ
",WSJ
246,2020-09-24,"  Mary L. Trump, the president’s niece, claims in a lawsuit that he and others swindled her out of a multimillion-dollar inheritance by engaging in a decadeslong fraud that also harmed New York City taxpayers on.wsj.com/301TTB6
",WSJ
247,2020-09-26,"  “I apologize for making an insensitive comment reflecting my own unconscious bias,” Wells Fargo CEO Charlie Scharf said, referencing a June memo in which he said there was “a very limited pool of Black talent” for the bank to recruit from on.wsj.com/366qLfU
",WSJ
248,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
249,2020-09-27,"  Life without TikTok isn’t pretty. Just ask fans in India, where the app was banned in June. “I’m still mourning.” on.wsj.com/2HpeYPn
",WSJ
250,2020-09-27,"  Joe Biden’s party has grown more liberal, including on abortion. That puts him in a delicate balancing act as he seeks to become America’s second Catholic president. on.wsj.com/330B9UE
",WSJ
251,2020-09-27,"  Sexual harassment is still happening in the remote-work era. “This is a moment where employers need to double down on paying attention,” says Tina Tchen, CEO of Time’s Up on.wsj.com/2Ged184
",WSJ
252,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
253,2020-09-27,"  In the middle of a pandemic, more young people want to become doctors. The rise in applications to U.S. medical schools shows an interest not seen in more than a decade. on.wsj.com/3iMswlU
",WSJ
254,2020-09-27,"  A 39-year-old teacher makes more money teaching six students than she did being in charge of a whole classroom. They follow their public school’s curriculum—and she added cooking and yoga. “It’s a teacher’s dream.” on.wsj.com/3cADlVP
",WSJ
255,2020-09-24,"  Sen. Dianne Feinstein’s husband, a regent at the University of California, likely helped an unqualified student gain admission to UC Berkeley, the state auditor said on.wsj.com/332MQKx
",WSJ
256,2020-09-26,"  From @WSJOpinion: Amy Coney Barrett and the history of anti-Catholic bigotry, by @DrDominicGreen on.wsj.com/3cA9nRS
",WSJ
257,2020-09-26,"  New York state reported more than 1,000 new coronavirus cases in a single day for the first time since early June, part of a nationwide uptick on.wsj.com/369U0hV
",WSJ
258,2020-09-27,"  The U.S. recorded about 45,000 new coronavirus cases Saturday, as the global death toll from the virus neared one million on.wsj.com/366iHMe
",WSJ
259,2020-09-26,"  Among those who made the cut were an applicant who babysat for the colleague of the former admissions director and another whose family promised a large donation, an audit found on.wsj.com/3077DdV
",WSJ
260,2020-09-27,"  Supermarkets are stockpiling groceries and storing them early to prepare for the fall and winter months, when experts say the U.S. could see another widespread outbreak of Covid-19 on.wsj.com/2G48eWZ
",WSJ
261,2020-09-27,"  The U.S. warned Iraq it is preparing to shut down its embassy in Baghdad unless the Iraqi government stops a spate of rocket attacks by Shiite militias on.wsj.com/309EPRR
",WSJ
262,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/3cEGgx0
",WSJ
263,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
264,2020-09-27,"  From @WSJopinion: Kim Strassel offers debate queries that raise the overriding question: How far left has Joe Biden moved? 
on.wsj.com/330yRol
",WSJ
265,2020-09-27,"  While some coronavirus tests take up to seven days—and cost $300—a Texas billionaire says he has a faster answer. It’s way cheaper, too. on.wsj.com/3kKG7L5
",WSJ
266,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
267,2020-09-27,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3cFhahz
",WSJ
268,2020-09-27,"  A washerwoman turned teacher turned insurance agent, Maggie Lena Walker became the first Black woman ever to run a U.S. bank in 1903. Few people have ever faced a more hostile reception to their business. on.wsj.com/3ic0sHn
",WSJ
269,2020-09-26,"  Western companies sourcing goods from China’s far western Xinjiang region have long turned to auditing firms to spot forced labor. Now, some firms are refusing to work there. on.wsj.com/3mTTpqm
",WSJ
270,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
271,2020-09-26,"  Mars surveyed thousands of consumers over the summer, many of whom said the term “uncle” was pejorative and that the image of a white-haired Black man in a black bow tie was reminiscent of servitude on.wsj.com/331Aoup
",WSJ
272,2020-09-26,"  From @WSJopinion: An originalist legal culture would revive America’s common creed and take the edge off political division, write John O. McGinnis and Michael B. Rappaport on.wsj.com/3kNx5Np
",WSJ
273,2020-09-26,"  In his new book ""This Isn't Happening,” critic Steven Hyden tells the story of ""Kid A,"" Radiohead's polarizing, career-defining 2000 album on.wsj.com/36bmFD6
",WSJ
274,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
275,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
276,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
277,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
278,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
279,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
280,2020-09-27,"  Supermarkets are stockpiling groceries and storing them early to prepare for the fall and winter months, when experts say the U.S. could see another widespread outbreak of Covid-19 on.wsj.com/2G48eWZ
",WSJ
281,2020-09-27,"  The U.S. warned Iraq it is preparing to shut down its embassy in Baghdad unless the Iraqi government stops a spate of rocket attacks by Shiite militias on.wsj.com/309EPRR
",WSJ
282,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/3cEGgx0
",WSJ
283,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
284,2020-09-27,"  From @WSJopinion: Kim Strassel offers debate queries that raise the overriding question: How far left has Joe Biden moved? 
on.wsj.com/330yRol
",WSJ
285,2020-09-27,"  While some coronavirus tests take up to seven days—and cost $300—a Texas billionaire says he has a faster answer. It’s way cheaper, too. on.wsj.com/3kKG7L5
",WSJ
286,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
287,2020-09-27,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3cFhahz
",WSJ
288,2020-09-27,"  A washerwoman turned teacher turned insurance agent, Maggie Lena Walker became the first Black woman ever to run a U.S. bank in 1903. Few people have ever faced a more hostile reception to their business. on.wsj.com/3ic0sHn
",WSJ
289,2020-09-26,"  Western companies sourcing goods from China’s far western Xinjiang region have long turned to auditing firms to spot forced labor. Now, some firms are refusing to work there. on.wsj.com/3mTTpqm
",WSJ
290,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
291,2020-09-26,"  Mars surveyed thousands of consumers over the summer, many of whom said the term “uncle” was pejorative and that the image of a white-haired Black man in a black bow tie was reminiscent of servitude on.wsj.com/331Aoup
",WSJ
292,2020-09-26,"  From @WSJopinion: An originalist legal culture would revive America’s common creed and take the edge off political division, write John O. McGinnis and Michael B. Rappaport on.wsj.com/3kNx5Np
",WSJ
293,2020-09-26,"  In his new book ""This Isn't Happening,” critic Steven Hyden tells the story of ""Kid A,"" Radiohead's polarizing, career-defining 2000 album on.wsj.com/36bmFD6
",WSJ
294,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
295,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
296,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
297,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
298,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
299,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
300,2020-09-27,"  Supermarkets are stockpiling groceries and storing them early to prepare for the fall and winter months, when experts say the U.S. could see another widespread outbreak of Covid-19 on.wsj.com/2G48eWZ
",WSJ
301,2020-09-27,"  The U.S. warned Iraq it is preparing to shut down its embassy in Baghdad unless the Iraqi government stops a spate of rocket attacks by Shiite militias on.wsj.com/309EPRR
",WSJ
302,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/3cEGgx0
",WSJ
303,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
304,2020-09-27,"  From @WSJopinion: Kim Strassel offers debate queries that raise the overriding question: How far left has Joe Biden moved? 
on.wsj.com/330yRol
",WSJ
305,2020-09-27,"  While some coronavirus tests take up to seven days—and cost $300—a Texas billionaire says he has a faster answer. It’s way cheaper, too. on.wsj.com/3kKG7L5
",WSJ
306,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
307,2020-09-27,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3cFhahz
",WSJ
308,2020-09-27,"  A washerwoman turned teacher turned insurance agent, Maggie Lena Walker became the first Black woman ever to run a U.S. bank in 1903. Few people have ever faced a more hostile reception to their business. on.wsj.com/3ic0sHn
",WSJ
309,2020-09-26,"  Western companies sourcing goods from China’s far western Xinjiang region have long turned to auditing firms to spot forced labor. Now, some firms are refusing to work there. on.wsj.com/3mTTpqm
",WSJ
310,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
311,2020-09-26,"  Mars surveyed thousands of consumers over the summer, many of whom said the term “uncle” was pejorative and that the image of a white-haired Black man in a black bow tie was reminiscent of servitude on.wsj.com/331Aoup
",WSJ
312,2020-09-26,"  From @WSJopinion: An originalist legal culture would revive America’s common creed and take the edge off political division, write John O. McGinnis and Michael B. Rappaport on.wsj.com/3kNx5Np
",WSJ
313,2020-09-26,"  In his new book ""This Isn't Happening,” critic Steven Hyden tells the story of ""Kid A,"" Radiohead's polarizing, career-defining 2000 album on.wsj.com/36bmFD6
",WSJ
314,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
315,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
316,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
317,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
318,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
319,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
320,2020-09-27,"  Supermarkets are stockpiling groceries and storing them early to prepare for the fall and winter months, when experts say the U.S. could see another widespread outbreak of Covid-19 on.wsj.com/2G48eWZ
",WSJ
321,2020-09-27,"  The U.S. warned Iraq it is preparing to shut down its embassy in Baghdad unless the Iraqi government stops a spate of rocket attacks by Shiite militias on.wsj.com/309EPRR
",WSJ
322,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/3cEGgx0
",WSJ
323,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
324,2020-09-27,"  From @WSJopinion: Kim Strassel offers debate queries that raise the overriding question: How far left has Joe Biden moved? 
on.wsj.com/330yRol
",WSJ
325,2020-09-27,"  While some coronavirus tests take up to seven days—and cost $300—a Texas billionaire says he has a faster answer. It’s way cheaper, too. on.wsj.com/3kKG7L5
",WSJ
326,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
327,2020-09-27,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3cFhahz
",WSJ
328,2020-09-27,"  A washerwoman turned teacher turned insurance agent, Maggie Lena Walker became the first Black woman ever to run a U.S. bank in 1903. Few people have ever faced a more hostile reception to their business. on.wsj.com/3ic0sHn
",WSJ
329,2020-09-26,"  Western companies sourcing goods from China’s far western Xinjiang region have long turned to auditing firms to spot forced labor. Now, some firms are refusing to work there. on.wsj.com/3mTTpqm
",WSJ
330,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
331,2020-09-26,"  Mars surveyed thousands of consumers over the summer, many of whom said the term “uncle” was pejorative and that the image of a white-haired Black man in a black bow tie was reminiscent of servitude on.wsj.com/331Aoup
",WSJ
332,2020-09-26,"  From @WSJopinion: An originalist legal culture would revive America’s common creed and take the edge off political division, write John O. McGinnis and Michael B. Rappaport on.wsj.com/3kNx5Np
",WSJ
333,2020-09-26,"  In his new book ""This Isn't Happening,” critic Steven Hyden tells the story of ""Kid A,"" Radiohead's polarizing, career-defining 2000 album on.wsj.com/36bmFD6
",WSJ
334,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
335,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
336,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
337,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
338,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
339,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
340,2020-09-27,"  Supermarkets are stockpiling groceries and storing them early to prepare for the fall and winter months, when experts say the U.S. could see another widespread outbreak of Covid-19 on.wsj.com/2G48eWZ
",WSJ
341,2020-09-27,"  The U.S. warned Iraq it is preparing to shut down its embassy in Baghdad unless the Iraqi government stops a spate of rocket attacks by Shiite militias on.wsj.com/309EPRR
",WSJ
342,2020-09-27,"  Now boarding: flights to nowhere. Some restless travelers are taking flights that go up in the sky, only to circle back home. on.wsj.com/3cEGgx0
",WSJ
343,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
344,2020-09-27,"  From @WSJopinion: Kim Strassel offers debate queries that raise the overriding question: How far left has Joe Biden moved? 
on.wsj.com/330yRol
",WSJ
345,2020-09-27,"  While some coronavirus tests take up to seven days—and cost $300—a Texas billionaire says he has a faster answer. It’s way cheaper, too. on.wsj.com/3kKG7L5
",WSJ
346,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
347,2020-09-27,"  Covid-19 can leave some people with signs of heart inflammation and injury months after getting sick, even in relatively mild cases on.wsj.com/3cFhahz
",WSJ
348,2020-09-27,"  A washerwoman turned teacher turned insurance agent, Maggie Lena Walker became the first Black woman ever to run a U.S. bank in 1903. Few people have ever faced a more hostile reception to their business. on.wsj.com/3ic0sHn
",WSJ
349,2020-09-26,"  Western companies sourcing goods from China’s far western Xinjiang region have long turned to auditing firms to spot forced labor. Now, some firms are refusing to work there. on.wsj.com/3mTTpqm
",WSJ
350,2020-09-26,"  New details about an Australian investigation of possible Chinese interference in domestic affairs have shed light on the mounting tensions between the two countries on.wsj.com/3cyuOTA
",WSJ
351,2020-09-26,"  Mars surveyed thousands of consumers over the summer, many of whom said the term “uncle” was pejorative and that the image of a white-haired Black man in a black bow tie was reminiscent of servitude on.wsj.com/331Aoup
",WSJ
352,2020-09-26,"  From @WSJopinion: An originalist legal culture would revive America’s common creed and take the edge off political division, write John O. McGinnis and Michael B. Rappaport on.wsj.com/3kNx5Np
",WSJ
353,2020-09-26,"  In his new book ""This Isn't Happening,” critic Steven Hyden tells the story of ""Kid A,"" Radiohead's polarizing, career-defining 2000 album on.wsj.com/36bmFD6
",WSJ
354,2020-09-26,"  If confirmed to the Supreme Court, Amy Coney Barrett could culminate a decadeslong quest to ensure a conservative imprint on American law on.wsj.com/3jcYjwM
",WSJ
355,2020-09-26,"  “Where I come from we weren’t tricked into believing we had rights.” Trevor Noah isn’t kidding around about police aggression. The South African comedian says recent events have exposed the social pact between white and Black America as counterfeit. on.wsj.com/304G5Gb
",WSJ
356,2020-09-26,"  Devon Energy and WPX Energy are in talks to combine, people familiar with the matter said, a move that could help them weather an industry slump on.wsj.com/3kQvp5J
",WSJ
357,2020-09-26,"  The government reviewer who examined Bolton's book for classified information described unprecedented White House intervention in the process on.wsj.com/3kLdZr9
",WSJ
358,2020-09-26,"  Amy Coney Barrett has been a federal appeals-court judge, taught at Notre Dame Law School and once clerked for Justice Scalia. Take a closer look at Trump’s nominee for the Supreme Court. on.wsj.com/2EBZbvN
",WSJ
359,2020-09-26,"  Amazon rolled out an array of devices, including a security drone with a camera that only turns on when it’s flying around the house on.wsj.com/330JEz6 pic.twitter.com/sgE3BvZL4s
",WSJ
360,2020-09-28,"  How many of the chief executives running America’s top 500 companies are Black? 1%. “Race shapes that experience more than the résumé does.” on.wsj.com/3jantfr
",WSJ
361,2020-09-27,"  “I don’t see any positives.” CEOs have seen enough to judge whether remote work is working. Here’s what they think. on.wsj.com/3cvUcch
",WSJ
362,2020-09-28,"  The Republican Party is moving ahead with a tight schedule aiming to put Supreme Court nominee Amy Coney Barrett on the bench by Election Day on.wsj.com/3cH1FFu
",WSJ
363,2020-09-28,"  Epic Games says Apple’s App Store practices entail monopolistic conduct, a characterization the iPhone maker denies on.wsj.com/30e0Hvr
",WSJ
364,2020-09-25,"  Basketball has always rewarded the players who are the biggest and can jump the highest. But there is only so much vertical room for them to navigate. Never has the NBA been so horizontal. on.wsj.com/2FQRR00
",WSJ
365,2020-09-26,"  If everyone in California drives an electric vehicle, will there be enough juice? on.wsj.com/2S7b2EZ
",WSJ
366,2020-09-27,"  Remington Outdoor will be broken up and sold after a bankruptcy auction saw seven different buyers win the bidding for different parcels its weapons and ammunition holdings on.wsj.com/36fuGXM
",WSJ
367,2020-09-25,"  From @WSJopinion: President Trump’s election remarks feed the left’s fantasy of a post-election coup, writes The Editorial Board on.wsj.com/363nONf
",WSJ
368,2020-09-27,"  Buyers are rushing to get more living space as the pandemic continues. But many potential sellers are keeping their homes off the market. on.wsj.com/3mRC6pZ
",WSJ
369,2020-09-27,"  Take an early look at the front page of The Wall Street Journal on.wsj.com/3kQPRna pic.twitter.com/3X2q3pAqew
",WSJ
370,2020-09-24,"  Mary L. Trump, the president’s niece, claims in a lawsuit that he and others swindled her out of a multimillion-dollar inheritance by engaging in a decadeslong fraud that also harmed New York City taxpayers on.wsj.com/301TTB6
",WSJ
371,2020-09-28,"  Asked Sunday to give the American people an idea of how much he has paid in federal income taxes, President Trump said: “I’ve paid a lot, and I’ve paid a lot of state income taxes, too”  on.wsj.com/34565lJ  (corrects link)
",WSJ
372,2020-09-26,"  “I apologize for making an insensitive comment reflecting my own unconscious bias,” Wells Fargo CEO Charlie Scharf said, referencing a June memo in which he said there was “a very limited pool of Black talent” for the bank to recruit from on.wsj.com/366qLfU
",WSJ
373,2020-09-28,"  Companies are having a hard time figuring out what their offices should look like as the coronavirus pandemic turns into a more permanent feature of doing business. That makes life challenging for the CFO of Herman Miller. on.wsj.com/3cJoqJ5
",WSJ
374,2020-09-27,"  Tea is becoming more expensive as increased demand during the pandemic and supply shortages have pushed prices higher #WSJWhatsNow pic.twitter.com/JPz7hc1Y3N
",WSJ
375,2020-09-27,"  Life without TikTok isn’t pretty. Just ask fans in India, where the app was banned in June. “I’m still mourning.” on.wsj.com/2HpeYPn
",WSJ
376,2020-09-27,"  Joe Biden’s party has grown more liberal, including on abortion. That puts him in a delicate balancing act as he seeks to become America’s second Catholic president. on.wsj.com/330B9UE
",WSJ
377,2020-09-28,"  Israel is seeing a fresh explosion in gap-year students arriving from the U.S. and other countries even though it has just entered its second nationwide lockdown as cases of Covid-19 hit record levels on.wsj.com/3jbZsV5
",WSJ
378,2020-09-27,"  Sexual harassment is still happening in the remote-work era. “This is a moment where employers need to double down on paying attention,” says Tina Tchen, CEO of Time’s Up on.wsj.com/2Ged184
",WSJ
