yahoo_url_daily,cnn_url_daily,foxnews_url_daily
https://web.archive.org/web/20180820163472/https://www.yahoo.com/,https://web.archive.org/web/20180820172134/https://www.cnn.com,https://web.archive.org/web/20180820147024/https://www.foxnews.com
https://web.archive.org/web/20180821164113/https://www.yahoo.com/,https://web.archive.org/web/20180821173330/https://www.cnn.com,https://web.archive.org/web/20180821173098/https://www.foxnews.com
https://web.archive.org/web/20180822181307/https://www.yahoo.com/,https://web.archive.org/web/20180822181626/https://www.cnn.com,https://web.archive.org/web/20180822152974/https://www.foxnews.com
https://web.archive.org/web/20180823068123/https://www.yahoo.com/,https://web.archive.org/web/20180823131603/https://www.cnn.com,https://web.archive.org/web/20180823098281/https://www.foxnews.com
https://web.archive.org/web/20180824154533/https://www.yahoo.com/,https://web.archive.org/web/20180824183218/https://www.cnn.com,https://web.archive.org/web/20180824163424/https://www.foxnews.com
https://web.archive.org/web/20180825173521/https://www.yahoo.com/,https://web.archive.org/web/20180825115796/https://www.cnn.com,https://web.archive.org/web/20180825042856/https://www.foxnews.com
https://web.archive.org/web/20180826175721/https://www.yahoo.com/,https://web.archive.org/web/20180826135506/https://www.cnn.com,https://web.archive.org/web/20180826121352/https://www.foxnews.com
https://web.archive.org/web/20180827181447/https://www.yahoo.com/,https://web.archive.org/web/20180827158084/https://www.cnn.com,https://web.archive.org/web/20180827120511/https://www.foxnews.com
https://web.archive.org/web/20180828171130/https://www.yahoo.com/,https://web.archive.org/web/20180828123533/https://www.cnn.com,https://web.archive.org/web/20180828116172/https://www.foxnews.com
https://web.archive.org/web/20180829184731/https://www.yahoo.com/,https://web.archive.org/web/20180829134304/https://www.cnn.com,https://web.archive.org/web/20180829173516/https://www.foxnews.com
https://web.archive.org/web/20180830085734/https://www.yahoo.com/,https://web.archive.org/web/20180830075718/https://www.cnn.com,https://web.archive.org/web/20180830080584/https://www.foxnews.com
https://web.archive.org/web/20180831141107/https://www.yahoo.com/,https://web.archive.org/web/20180831144557/https://www.cnn.com,https://web.archive.org/web/20180831168434/https://www.foxnews.com
https://web.archive.org/web/20180901112742/https://www.yahoo.com/,https://web.archive.org/web/20180901101545/https://www.cnn.com,https://web.archive.org/web/20180901081559/https://www.foxnews.com
https://web.archive.org/web/20180902092821/https://www.yahoo.com/,https://web.archive.org/web/20180902093181/https://www.cnn.com,https://web.archive.org/web/20180902060003/https://www.foxnews.com
https://web.archive.org/web/20180903047878/https://www.yahoo.com/,https://web.archive.org/web/20180903131937/https://www.cnn.com,https://web.archive.org/web/20180903034124/https://www.foxnews.com
https://web.archive.org/web/20180904084023/https://www.yahoo.com/,https://web.archive.org/web/20180904115610/https://www.cnn.com,https://web.archive.org/web/20180904056965/https://www.foxnews.com
https://web.archive.org/web/20180905082937/https://www.yahoo.com/,https://web.archive.org/web/20180905094939/https://www.cnn.com,https://web.archive.org/web/20180905081436/https://www.foxnews.com
https://web.archive.org/web/20180906054100/https://www.yahoo.com/,https://web.archive.org/web/20180906091108/https://www.cnn.com,https://web.archive.org/web/20180906072744/https://www.foxnews.com
https://web.archive.org/web/20180907092047/https://www.yahoo.com/,https://web.archive.org/web/20180907100114/https://www.cnn.com,https://web.archive.org/web/20180907107308/https://www.foxnews.com
https://web.archive.org/web/20180908064249/https://www.yahoo.com/,https://web.archive.org/web/20180908111824/https://www.cnn.com,https://web.archive.org/web/20180908137273/https://www.foxnews.com
https://web.archive.org/web/20180909100430/https://www.yahoo.com/,https://web.archive.org/web/20180909105507/https://www.cnn.com,https://web.archive.org/web/20180909130045/https://www.foxnews.com
https://web.archive.org/web/20180910135383/https://www.yahoo.com/,https://web.archive.org/web/20180910154220/https://www.cnn.com,https://web.archive.org/web/20180910141624/https://www.foxnews.com
https://web.archive.org/web/20180911100930/https://www.yahoo.com/,https://web.archive.org/web/20180911115649/https://www.cnn.com,https://web.archive.org/web/20180911132828/https://www.foxnews.com
https://web.archive.org/web/20180912114629/https://www.yahoo.com/,https://web.archive.org/web/20180912127277/https://www.cnn.com,https://web.archive.org/web/20180912122527/https://www.foxnews.com
https://web.archive.org/web/20180913081950/https://www.yahoo.com/,https://web.archive.org/web/20180913085622/https://www.cnn.com,https://web.archive.org/web/20180913093731/https://www.foxnews.com
https://web.archive.org/web/20180914135055/https://www.yahoo.com/,https://web.archive.org/web/20180914141537/https://www.cnn.com,https://web.archive.org/web/20180914117472/https://www.foxnews.com
https://web.archive.org/web/20180915131642/https://www.yahoo.com/,https://web.archive.org/web/20180915143114/https://www.cnn.com,https://web.archive.org/web/20180915117874/https://www.foxnews.com
https://web.archive.org/web/20180916150437/https://www.yahoo.com/,https://web.archive.org/web/20180916115648/https://www.cnn.com,https://web.archive.org/web/20180916126807/https://www.foxnews.com
https://web.archive.org/web/20180917131822/https://www.yahoo.com/,https://web.archive.org/web/20180917162548/https://www.cnn.com,https://web.archive.org/web/20180917146422/https://www.foxnews.com
https://web.archive.org/web/20180918142740/https://www.yahoo.com/,https://web.archive.org/web/20180918135243/https://www.cnn.com,https://web.archive.org/web/20180918122212/https://www.foxnews.com
https://web.archive.org/web/20180919133035/https://www.yahoo.com/,https://web.archive.org/web/20180919145569/https://www.cnn.com,https://web.archive.org/web/20180919163416/https://www.foxnews.com
https://web.archive.org/web/20180920095840/https://www.yahoo.com/,https://web.archive.org/web/20180920095837/https://www.cnn.com,https://web.archive.org/web/20180920097039/https://www.foxnews.com
https://web.archive.org/web/20180921135026/https://www.yahoo.com/,https://web.archive.org/web/20180921137077/https://www.cnn.com,https://web.archive.org/web/20180921123522/https://www.foxnews.com
https://web.archive.org/web/20180922085133/https://www.yahoo.com/,https://web.archive.org/web/20180922130755/https://www.cnn.com,https://web.archive.org/web/20180922124830/https://www.foxnews.com
https://web.archive.org/web/20180923135110/https://www.yahoo.com/,https://web.archive.org/web/20180923113906/https://www.cnn.com,https://web.archive.org/web/20180923133630/https://www.foxnews.com
https://web.archive.org/web/20180924101260/https://www.yahoo.com/,https://web.archive.org/web/20180924124635/https://www.cnn.com,https://web.archive.org/web/20180924155842/https://www.foxnews.com
https://web.archive.org/web/20180925130922/https://www.yahoo.com/,https://web.archive.org/web/20180925103508/https://www.cnn.com,https://web.archive.org/web/20180925155030/https://www.foxnews.com
https://web.archive.org/web/20180926095456/https://www.yahoo.com/,https://web.archive.org/web/20180926212720/https://www.cnn.com,https://web.archive.org/web/20180926132741/https://www.foxnews.com
https://web.archive.org/web/20180927093338/https://www.yahoo.com/,https://web.archive.org/web/20180927111414/https://www.cnn.com,https://web.archive.org/web/20180927107429/https://www.foxnews.com
https://web.archive.org/web/20180928144845/https://www.yahoo.com/,https://web.archive.org/web/20180928164028/https://www.cnn.com,https://web.archive.org/web/20180928132667/https://www.foxnews.com
https://web.archive.org/web/20180929115635/https://www.yahoo.com/,https://web.archive.org/web/20180929103883/https://www.cnn.com,https://web.archive.org/web/20180929140503/https://www.foxnews.com
https://web.archive.org/web/20180930154319/https://www.yahoo.com/,https://web.archive.org/web/20180930103328/https://www.cnn.com,https://web.archive.org/web/20180930094273/https://www.foxnews.com
https://web.archive.org/web/20181001154997/https://www.yahoo.com/,https://web.archive.org/web/20181001124829/https://www.cnn.com,https://web.archive.org/web/20181001131707/https://www.foxnews.com
https://web.archive.org/web/20181002070512/https://www.yahoo.com/,https://web.archive.org/web/20181002098049/https://www.cnn.com,https://web.archive.org/web/20181002136373/https://www.foxnews.com
https://web.archive.org/web/20181003133883/https://www.yahoo.com/,https://web.archive.org/web/20181003123886/https://www.cnn.com,https://web.archive.org/web/20181003163080/https://www.foxnews.com
https://web.archive.org/web/20181004144218/https://www.yahoo.com/,https://web.archive.org/web/20181004104548/https://www.cnn.com,https://web.archive.org/web/20181004114127/https://www.foxnews.com
https://web.archive.org/web/20181005135628/https://www.yahoo.com/,https://web.archive.org/web/20181005116582/https://www.cnn.com,https://web.archive.org/web/20181005164232/https://www.foxnews.com
https://web.archive.org/web/20181006112813/https://www.yahoo.com/,https://web.archive.org/web/20181006112616/https://www.cnn.com,https://web.archive.org/web/20181006145915/https://www.foxnews.com
https://web.archive.org/web/20181007122465/https://www.yahoo.com/,https://web.archive.org/web/20181007123505/https://www.cnn.com,https://web.archive.org/web/20181007163002/https://www.foxnews.com
https://web.archive.org/web/20181008124806/https://www.yahoo.com/,https://web.archive.org/web/20181008125247/https://www.cnn.com,https://web.archive.org/web/20181008151310/https://www.foxnews.com
https://web.archive.org/web/20181009112028/https://www.yahoo.com/,https://web.archive.org/web/20181009107021/https://www.cnn.com,https://web.archive.org/web/20181009154425/https://www.foxnews.com
https://web.archive.org/web/20181010141122/https://www.yahoo.com/,https://web.archive.org/web/20181010114246/https://www.cnn.com,https://web.archive.org/web/20181010200000/https://www.foxnews.com
https://web.archive.org/web/20181011084919/https://www.yahoo.com/,https://web.archive.org/web/20181011117887/https://www.cnn.com,https://web.archive.org/web/20181011108368/https://www.foxnews.com
https://web.archive.org/web/20181012135584/https://www.yahoo.com/,https://web.archive.org/web/20181012112858/https://www.cnn.com,https://web.archive.org/web/20181012112943/https://www.foxnews.com
https://web.archive.org/web/20181013123025/https://www.yahoo.com/,https://web.archive.org/web/20181013101551/https://www.cnn.com,https://web.archive.org/web/20181013060002/https://www.foxnews.com
https://web.archive.org/web/20181014102745/https://www.yahoo.com/,https://web.archive.org/web/20181014123014/https://www.cnn.com,https://web.archive.org/web/20181014072668/https://www.foxnews.com
https://web.archive.org/web/20181015103658/https://www.yahoo.com/,https://web.archive.org/web/20181015123897/https://www.cnn.com,https://web.archive.org/web/20181015145148/https://www.foxnews.com
https://web.archive.org/web/20181016101783/https://www.yahoo.com/,https://web.archive.org/web/20181016140927/https://www.cnn.com,https://web.archive.org/web/20181016120004/https://www.foxnews.com
https://web.archive.org/web/20181017135135/https://www.yahoo.com/,https://web.archive.org/web/20181017105322/https://www.cnn.com,https://web.archive.org/web/20181017122465/https://www.foxnews.com
https://web.archive.org/web/20181018123414/https://www.yahoo.com/,https://web.archive.org/web/20181018107854/https://www.cnn.com,https://web.archive.org/web/20181018131454/https://www.foxnews.com
https://web.archive.org/web/20181019130049/https://www.yahoo.com/,https://web.archive.org/web/20181019102264/https://www.cnn.com,https://web.archive.org/web/20181019091730/https://www.foxnews.com
https://web.archive.org/web/20181020131603/https://www.yahoo.com/,https://web.archive.org/web/20181020140677/https://www.cnn.com,https://web.archive.org/web/20181020142520/https://www.foxnews.com
https://web.archive.org/web/20181021135023/https://www.yahoo.com/,https://web.archive.org/web/20181021135633/https://www.cnn.com,https://web.archive.org/web/20181021193119/https://www.foxnews.com
https://web.archive.org/web/20181022142781/https://www.yahoo.com/,https://web.archive.org/web/20181022152573/https://www.cnn.com,https://web.archive.org/web/20181022146008/https://www.foxnews.com
https://web.archive.org/web/20181023134981/https://www.yahoo.com/,https://web.archive.org/web/20181023142250/https://www.cnn.com,https://web.archive.org/web/20181023120005/https://www.foxnews.com
https://web.archive.org/web/20181024105048/https://www.yahoo.com/,https://web.archive.org/web/20181024155316/https://www.cnn.com,https://web.archive.org/web/20181024138125/https://www.foxnews.com
https://web.archive.org/web/20181025123840/https://www.yahoo.com/,https://web.archive.org/web/20181025113955/https://www.cnn.com,https://web.archive.org/web/20181025124911/https://www.foxnews.com
https://web.archive.org/web/20181026113850/https://www.yahoo.com/,https://web.archive.org/web/20181026113602/https://www.cnn.com,https://web.archive.org/web/20181026060026/https://www.foxnews.com
https://web.archive.org/web/20181027163304/https://www.yahoo.com/,https://web.archive.org/web/20181027102887/https://www.cnn.com,https://web.archive.org/web/20181027063219/https://www.foxnews.com
https://web.archive.org/web/20181028083541/https://www.yahoo.com/,https://web.archive.org/web/20181028123643/https://www.cnn.com,https://web.archive.org/web/20181028151802/https://www.foxnews.com
https://web.archive.org/web/20181029124679/https://www.yahoo.com/,https://web.archive.org/web/20181029148033/https://www.cnn.com,https://web.archive.org/web/20181029134399/https://www.foxnews.com
https://web.archive.org/web/20181030208080/https://www.yahoo.com/,https://web.archive.org/web/20181030214011/https://www.cnn.com,https://web.archive.org/web/20181030221908/https://www.foxnews.com
https://web.archive.org/web/20181031191619/https://www.yahoo.com/,https://web.archive.org/web/20181031131333/https://www.cnn.com,https://web.archive.org/web/20181031151514/https://www.foxnews.com
https://web.archive.org/web/20181101148433/https://www.yahoo.com/,https://web.archive.org/web/20181101131400/https://www.cnn.com,https://web.archive.org/web/20181101130952/https://www.foxnews.com
https://web.archive.org/web/20181102091296/https://www.yahoo.com/,https://web.archive.org/web/20181102115909/https://www.cnn.com,https://web.archive.org/web/20181102114305/https://www.foxnews.com
https://web.archive.org/web/20181103031116/https://www.yahoo.com/,https://web.archive.org/web/20181103066788/https://www.cnn.com,https://web.archive.org/web/20181103070004/https://www.foxnews.com
https://web.archive.org/web/20181104044150/https://www.yahoo.com/,https://web.archive.org/web/20181104034531/https://www.cnn.com,https://web.archive.org/web/20181104087406/https://www.foxnews.com
https://web.archive.org/web/20181105067890/https://www.yahoo.com/,https://web.archive.org/web/20181105080820/https://www.cnn.com,https://web.archive.org/web/20181105082803/https://www.foxnews.com
https://web.archive.org/web/20181106084240/https://www.yahoo.com/,https://web.archive.org/web/20181106110739/https://www.cnn.com,https://web.archive.org/web/20181106164507/https://www.foxnews.com
https://web.archive.org/web/20181107100125/https://www.yahoo.com/,https://web.archive.org/web/20181107088078/https://www.cnn.com,https://web.archive.org/web/20181107151057/https://www.foxnews.com
https://web.archive.org/web/20181108113931/https://www.yahoo.com/,https://web.archive.org/web/20181108114165/https://www.cnn.com,https://web.archive.org/web/20181108131156/https://www.foxnews.com
https://web.archive.org/web/20181109140527/https://www.yahoo.com/,https://web.archive.org/web/20181109144920/https://www.cnn.com,https://web.archive.org/web/20181109160742/https://www.foxnews.com
https://web.archive.org/web/20181110134356/https://www.yahoo.com/,https://web.archive.org/web/20181110147952/https://www.cnn.com,https://web.archive.org/web/20181110170834/https://www.foxnews.com
https://web.archive.org/web/20181111125307/https://www.yahoo.com/,https://web.archive.org/web/20181111120511/https://www.cnn.com,https://web.archive.org/web/20181111173555/https://www.foxnews.com
https://web.archive.org/web/20181112164721/https://www.yahoo.com/,https://web.archive.org/web/20181112164740/https://www.cnn.com,https://web.archive.org/web/20181112144639/https://www.foxnews.com
https://web.archive.org/web/20181113160520/https://www.yahoo.com/,https://web.archive.org/web/20181113152908/https://www.cnn.com,https://web.archive.org/web/20181113164447/https://www.foxnews.com
https://web.archive.org/web/20181114141737/https://www.yahoo.com/,https://web.archive.org/web/20181114116968/https://www.cnn.com,https://web.archive.org/web/20181114155845/https://www.foxnews.com
https://web.archive.org/web/20181115142654/https://www.yahoo.com/,https://web.archive.org/web/20181115147631/https://www.cnn.com,https://web.archive.org/web/20181115142815/https://www.foxnews.com
https://web.archive.org/web/20181116143236/https://www.yahoo.com/,https://web.archive.org/web/20181116130252/https://www.cnn.com,https://web.archive.org/web/20181116142649/https://www.foxnews.com
https://web.archive.org/web/20181117124757/https://www.yahoo.com/,https://web.archive.org/web/20181117141528/https://www.cnn.com,https://web.archive.org/web/20181117182456/https://www.foxnews.com
https://web.archive.org/web/20181118143840/https://www.yahoo.com/,https://web.archive.org/web/20181118090052/https://www.cnn.com,https://web.archive.org/web/20181118182940/https://www.foxnews.com
https://web.archive.org/web/20181119170570/https://www.yahoo.com/,https://web.archive.org/web/20181119144231/https://www.cnn.com,https://web.archive.org/web/20181119166732/https://www.foxnews.com
https://web.archive.org/web/20181120152203/https://www.yahoo.com/,https://web.archive.org/web/20181120144014/https://www.cnn.com,https://web.archive.org/web/20181120155258/https://www.foxnews.com
https://web.archive.org/web/20181121071833/https://www.yahoo.com/,https://web.archive.org/web/20181121090114/https://www.cnn.com,https://web.archive.org/web/20181121164537/https://www.foxnews.com
https://web.archive.org/web/20181122122990/https://www.yahoo.com/,https://web.archive.org/web/20181122115757/https://www.cnn.com,https://web.archive.org/web/20181122114001/https://www.foxnews.com
https://web.archive.org/web/20181123133451/https://www.yahoo.com/,https://web.archive.org/web/20181123115725/https://www.cnn.com,https://web.archive.org/web/20181123120128/https://www.foxnews.com
https://web.archive.org/web/20181124120030/https://www.yahoo.com/,https://web.archive.org/web/20181124100844/https://www.cnn.com,https://web.archive.org/web/20181124064417/https://www.foxnews.com
https://web.archive.org/web/20181125105801/https://www.yahoo.com/,https://web.archive.org/web/20181125097131/https://www.cnn.com,https://web.archive.org/web/20181125055742/https://www.foxnews.com
https://web.archive.org/web/20181126122840/https://www.yahoo.com/,https://web.archive.org/web/20181126098717/https://www.cnn.com,https://web.archive.org/web/20181126110956/https://www.foxnews.com
https://web.archive.org/web/20181127103711/https://www.yahoo.com/,https://web.archive.org/web/20181127075817/https://www.cnn.com,https://web.archive.org/web/20181127064475/https://www.foxnews.com
https://web.archive.org/web/20181128075142/https://www.yahoo.com/,https://web.archive.org/web/20181128093252/https://www.cnn.com,https://web.archive.org/web/20181128041536/https://www.foxnews.com
https://web.archive.org/web/20181129121709/https://www.yahoo.com/,https://web.archive.org/web/20181129113614/https://www.cnn.com,https://web.archive.org/web/20181129125084/https://www.foxnews.com
https://web.archive.org/web/20181130084372/https://www.yahoo.com/,https://web.archive.org/web/20181130112948/https://www.cnn.com,https://web.archive.org/web/20181130113989/https://www.foxnews.com
https://web.archive.org/web/20181201105020/https://www.yahoo.com/,https://web.archive.org/web/20181201111811/https://www.cnn.com,https://web.archive.org/web/20181201092738/https://www.foxnews.com
https://web.archive.org/web/20181202104824/https://www.yahoo.com/,https://web.archive.org/web/20181202070757/https://www.cnn.com,https://web.archive.org/web/20181202064897/https://www.foxnews.com
https://web.archive.org/web/20181203112233/https://www.yahoo.com/,https://web.archive.org/web/20181203123483/https://www.cnn.com,https://web.archive.org/web/20181203123526/https://www.foxnews.com
https://web.archive.org/web/20181204103726/https://www.yahoo.com/,https://web.archive.org/web/20181204133774/https://www.cnn.com,https://web.archive.org/web/20181204102583/https://www.foxnews.com
https://web.archive.org/web/20181205115733/https://www.yahoo.com/,https://web.archive.org/web/20181205132225/https://www.cnn.com,https://web.archive.org/web/20181205134974/https://www.foxnews.com
https://web.archive.org/web/20181206124035/https://www.yahoo.com/,https://web.archive.org/web/20181206120442/https://www.cnn.com,https://web.archive.org/web/20181206132653/https://www.foxnews.com
https://web.archive.org/web/20181207075186/https://www.yahoo.com/,https://web.archive.org/web/20181207103870/https://www.cnn.com,https://web.archive.org/web/20181207094621/https://www.foxnews.com
https://web.archive.org/web/20181208121632/https://www.yahoo.com/,https://web.archive.org/web/20181208131517/https://www.cnn.com,https://web.archive.org/web/20181208102328/https://www.foxnews.com
https://web.archive.org/web/20181209103533/https://www.yahoo.com/,https://web.archive.org/web/20181209103818/https://www.cnn.com,https://web.archive.org/web/20181209093142/https://www.foxnews.com
https://web.archive.org/web/20181210112198/https://www.yahoo.com/,https://web.archive.org/web/20181210095103/https://www.cnn.com,https://web.archive.org/web/20181210112977/https://www.foxnews.com
https://web.archive.org/web/20181211113550/https://www.yahoo.com/,https://web.archive.org/web/20181211135335/https://www.cnn.com,https://web.archive.org/web/20181211105258/https://www.foxnews.com
https://web.archive.org/web/20181212104775/https://www.yahoo.com/,https://web.archive.org/web/20181212097918/https://www.cnn.com,https://web.archive.org/web/20181212101848/https://www.foxnews.com
https://web.archive.org/web/20181213123751/https://www.yahoo.com/,https://web.archive.org/web/20181213152359/https://www.cnn.com,https://web.archive.org/web/20181213135061/https://www.foxnews.com
https://web.archive.org/web/20181214123835/https://www.yahoo.com/,https://web.archive.org/web/20181214131111/https://www.cnn.com,https://web.archive.org/web/20181214121701/https://www.foxnews.com
https://web.archive.org/web/20181215131001/https://www.yahoo.com/,https://web.archive.org/web/20181215135024/https://www.cnn.com,https://web.archive.org/web/20181215140422/https://www.foxnews.com
https://web.archive.org/web/20181216143214/https://www.yahoo.com/,https://web.archive.org/web/20181216131492/https://www.cnn.com,https://web.archive.org/web/20181216097884/https://www.foxnews.com
https://web.archive.org/web/20181217143107/https://www.yahoo.com/,https://web.archive.org/web/20181217143101/https://www.cnn.com,https://web.archive.org/web/20181217143232/https://www.foxnews.com
https://web.archive.org/web/20181218133525/https://www.yahoo.com/,https://web.archive.org/web/20181218144729/https://www.cnn.com,https://web.archive.org/web/20181218164484/https://www.foxnews.com
https://web.archive.org/web/20181219125905/https://www.yahoo.com/,https://web.archive.org/web/20181219138518/https://www.cnn.com,https://web.archive.org/web/20181219153128/https://www.foxnews.com
https://web.archive.org/web/20181220134710/https://www.yahoo.com/,https://web.archive.org/web/20181220147636/https://www.cnn.com,https://web.archive.org/web/20181220161715/https://www.foxnews.com
https://web.archive.org/web/20181221131096/https://www.yahoo.com/,https://web.archive.org/web/20181221163319/https://www.cnn.com,https://web.archive.org/web/20181221088582/https://www.foxnews.com
https://web.archive.org/web/20181222132903/https://www.yahoo.com/,https://web.archive.org/web/20181222150349/https://www.cnn.com,https://web.archive.org/web/20181222135606/https://www.foxnews.com
https://web.archive.org/web/20181223142639/https://www.yahoo.com/,https://web.archive.org/web/20181223133134/https://www.cnn.com,https://web.archive.org/web/20181223162457/https://www.foxnews.com
https://web.archive.org/web/20181224105734/https://www.yahoo.com/,https://web.archive.org/web/20181224133553/https://www.cnn.com,https://web.archive.org/web/20181224160004/https://www.foxnews.com
https://web.archive.org/web/20181225131916/https://www.yahoo.com/,https://web.archive.org/web/20181225143943/https://www.cnn.com,https://web.archive.org/web/20181225175428/https://www.foxnews.com
https://web.archive.org/web/20181226133556/https://www.yahoo.com/,https://web.archive.org/web/20181226144335/https://www.cnn.com,https://web.archive.org/web/20181226170998/https://www.foxnews.com
https://web.archive.org/web/20181227153334/https://www.yahoo.com/,https://web.archive.org/web/20181227153732/https://www.cnn.com,https://web.archive.org/web/20181227181740/https://www.foxnews.com
https://web.archive.org/web/20181228131609/https://www.yahoo.com/,https://web.archive.org/web/20181228092736/https://www.cnn.com,https://web.archive.org/web/20181228132772/https://www.foxnews.com
https://web.archive.org/web/20181229153583/https://www.yahoo.com/,https://web.archive.org/web/20181229159496/https://www.cnn.com,https://web.archive.org/web/20181229190004/https://www.foxnews.com
https://web.archive.org/web/20181230131974/https://www.yahoo.com/,https://web.archive.org/web/20181230092491/https://www.cnn.com,https://web.archive.org/web/20181230190921/https://www.foxnews.com
https://web.archive.org/web/20181231130220/https://www.yahoo.com/,https://web.archive.org/web/20181231114024/https://www.cnn.com,https://web.archive.org/web/20181231151312/https://www.foxnews.com
https://web.archive.org/web/20190101173141/https://www.yahoo.com/,https://web.archive.org/web/20190101143240/https://www.cnn.com,https://web.archive.org/web/20190101171238/https://www.foxnews.com
https://web.archive.org/web/20190102115152/https://www.yahoo.com/,https://web.archive.org/web/20190102121222/https://www.cnn.com,https://web.archive.org/web/20190102122618/https://www.foxnews.com
https://web.archive.org/web/20190103133552/https://www.yahoo.com/,https://web.archive.org/web/20190103211919/https://www.cnn.com,https://web.archive.org/web/20190103204406/https://www.foxnews.com
https://web.archive.org/web/20190104145040/https://www.yahoo.com/,https://web.archive.org/web/20190104154216/https://www.cnn.com,https://web.archive.org/web/20190104135944/https://www.foxnews.com
https://web.archive.org/web/20190105161514/https://www.yahoo.com/,https://web.archive.org/web/20190105155030/https://www.cnn.com,https://web.archive.org/web/20190105161558/https://www.foxnews.com
https://web.archive.org/web/20190106161758/https://www.yahoo.com/,https://web.archive.org/web/20190106081614/https://www.cnn.com,https://web.archive.org/web/20190106161024/https://www.foxnews.com
https://web.archive.org/web/20190107061607/https://www.yahoo.com/,https://web.archive.org/web/20190107132342/https://www.cnn.com,https://web.archive.org/web/20190107080321/https://www.foxnews.com
https://web.archive.org/web/20190108142236/https://www.yahoo.com/,https://web.archive.org/web/20190108094025/https://www.cnn.com,https://web.archive.org/web/20190108171403/https://www.foxnews.com
https://web.archive.org/web/20190109074827/https://www.yahoo.com/,https://web.archive.org/web/20190109084845/https://www.cnn.com,https://web.archive.org/web/20190109111870/https://www.foxnews.com
https://web.archive.org/web/20190110105802/https://www.yahoo.com/,https://web.archive.org/web/20190110150717/https://www.cnn.com,https://web.archive.org/web/20190110100509/https://www.foxnews.com
https://web.archive.org/web/20190111061811/https://www.yahoo.com/,https://web.archive.org/web/20190111084130/https://www.cnn.com,https://web.archive.org/web/20190111081530/https://www.foxnews.com
https://web.archive.org/web/20190112101446/https://www.yahoo.com/,https://web.archive.org/web/20190112072409/https://www.cnn.com,https://web.archive.org/web/20190112136776/https://www.foxnews.com
https://web.archive.org/web/20190113085622/https://www.yahoo.com/,https://web.archive.org/web/20190113066647/https://www.cnn.com,https://web.archive.org/web/20190113082226/https://www.foxnews.com
https://web.archive.org/web/20190114070385/https://www.yahoo.com/,https://web.archive.org/web/20190114087755/https://www.cnn.com,https://web.archive.org/web/20190114150427/https://www.foxnews.com
https://web.archive.org/web/20190115070247/https://www.yahoo.com/,https://web.archive.org/web/20190115074093/https://www.cnn.com,https://web.archive.org/web/20190115161346/https://www.foxnews.com
https://web.archive.org/web/20190116081452/https://www.yahoo.com/,https://web.archive.org/web/20190116072449/https://www.cnn.com,https://web.archive.org/web/20190116112041/https://www.foxnews.com
https://web.archive.org/web/20190117070804/https://www.yahoo.com/,https://web.archive.org/web/20190117112223/https://www.cnn.com,https://web.archive.org/web/20190117102356/https://www.foxnews.com
https://web.archive.org/web/20190118084713/https://www.yahoo.com/,https://web.archive.org/web/20190118123115/https://www.cnn.com,https://web.archive.org/web/20190118090569/https://www.foxnews.com
https://web.archive.org/web/20190119085859/https://www.yahoo.com/,https://web.archive.org/web/20190119104037/https://www.cnn.com,https://web.archive.org/web/20190119100037/https://www.foxnews.com
https://web.archive.org/web/20190120093503/https://www.yahoo.com/,https://web.archive.org/web/20190120103923/https://www.cnn.com,https://web.archive.org/web/20190120104611/https://www.foxnews.com
https://web.archive.org/web/20190121102841/https://www.yahoo.com/,https://web.archive.org/web/20190121102990/https://www.cnn.com,https://web.archive.org/web/20190121110013/https://www.foxnews.com
https://web.archive.org/web/20190122113666/https://www.yahoo.com/,https://web.archive.org/web/20190122113979/https://www.cnn.com,https://web.archive.org/web/20190122122798/https://www.foxnews.com
https://web.archive.org/web/20190123108203/https://www.yahoo.com/,https://web.archive.org/web/20190123094123/https://www.cnn.com,https://web.archive.org/web/20190123135124/https://www.foxnews.com
https://web.archive.org/web/20190124130140/https://www.yahoo.com/,https://web.archive.org/web/20190124143983/https://www.cnn.com,https://web.archive.org/web/20190124172804/https://www.foxnews.com
https://web.archive.org/web/20190125131106/https://www.yahoo.com/,https://web.archive.org/web/20190125131756/https://www.cnn.com,https://web.archive.org/web/20190125132811/https://www.foxnews.com
https://web.archive.org/web/20190126111367/https://www.yahoo.com/,https://web.archive.org/web/20190126112037/https://www.cnn.com,https://web.archive.org/web/20190126172091/https://www.foxnews.com
https://web.archive.org/web/20190127150219/https://www.yahoo.com/,https://web.archive.org/web/20190127105044/https://www.cnn.com,https://web.archive.org/web/20190127150058/https://www.foxnews.com
https://web.archive.org/web/20190128154149/https://www.yahoo.com/,https://web.archive.org/web/20190128135578/https://www.cnn.com,https://web.archive.org/web/20190128153632/https://www.foxnews.com
https://web.archive.org/web/20190129144946/https://www.yahoo.com/,https://web.archive.org/web/20190129125082/https://www.cnn.com,https://web.archive.org/web/20190129185623/https://www.foxnews.com
https://web.archive.org/web/20190130144743/https://www.yahoo.com/,https://web.archive.org/web/20190130148884/https://www.cnn.com,https://web.archive.org/web/20190130170235/https://www.foxnews.com
https://web.archive.org/web/20190131174856/https://www.yahoo.com/,https://web.archive.org/web/20190131152430/https://www.cnn.com,https://web.archive.org/web/20190131171184/https://www.foxnews.com
https://web.archive.org/web/20190201153930/https://www.yahoo.com/,https://web.archive.org/web/20190201148581/https://www.cnn.com,https://web.archive.org/web/20190201110124/https://www.foxnews.com
