,date,tweet,company
212,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
213,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
214,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
215,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
216,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
217,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
218,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
219,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
220,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
221,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
222,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
223,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
224,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
225,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
226,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
227,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
228,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
229,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
230,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
231,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
232,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
233,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
234,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
235,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
236,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
237,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
238,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
239,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
240,2020-09-24,"  Highlight: Another 870,000 Americans filed new jobless claims last week. @emily_mcck explains: pic.twitter.com/J7CxAq9Wnj
",YahooFinance
241,2020-09-24,"  Highlight: Microsoft Executive Vice President of Gaming @XboxP3 discusses what to expect from the new Xbox consoles: pic.twitter.com/XNwFyGt47E
",YahooFinance
242,2020-09-24,"  Highlight: “We like both PayPal and Square a lot,” @MizuhoAmericas Senior Tech Analyst Dan Dolew says. “For square, the CashApp has been a tremendous success.” More: pic.twitter.com/Sld0O2DvnQ
",YahooFinance
243,2020-09-24,"  Highlight: @adrianambells discusses new poll findings that 65% of Americans are worried about access health care amid the coronavirus pandemic: pic.twitter.com/ORSHeUz5A3
",YahooFinance
244,2020-09-24,"  Highlight: @openigloo Co-Founder Allia Mohamed explains how her app helps give tenants data to make informed decisions: pic.twitter.com/c1tkewfLrZ
",YahooFinance
245,2020-09-24,"  Highlight: “I think what people are underestimating is the impact of the supply chains to get to a low carbon or net zero carbon future,” HS Markit vice chairman and author of The New Map: Energy, Climate and the Clash of Nations @DanielYergin says about clean energy. pic.twitter.com/5dK6A6Uz7Q
",YahooFinance
246,2020-09-24,"  Highlight: “If you had a plan to buy a house this year … you probably want to follow through on your plan,” Lending Tree Chief Economist @tendayiEcon says. “I would caution against rushing into buying a house.” More: pic.twitter.com/VztgPI6fOA
",YahooFinance
247,2020-09-24,"  Highlight: ""I am very worried that we're pretty far away from what we think is maximum employment, and I think there are going to be significant headwinds to getting there quickly,"" @BostonFed President Eric Rosengren says. Full interview: pic.twitter.com/uDZHHI4Idj
",YahooFinance
248,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
249,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
250,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
251,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
252,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
253,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
254,2020-09-24,"  Highlight: @jessicaalba on her company @Honest: ""If we can do anything for business, we can show that you can have a positive impact on the world. You can put health and wellness as a value. ... You could also have a really healthy business."" pic.twitter.com/5XrCtwe4D7
",YahooFinance
255,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
256,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
257,2020-09-24,"  From Aunt Jemima to Uncle Ben's, a reckoning for racist brand names and logos yhoo.it/3hXnLEM by @readDanwrite pic.twitter.com/8PsJbeKa8g
",YahooFinance
258,2020-09-24,"  Jessica Alba: Companies don’t need a ‘cut-throat white middle-aged guy’ to succeed yhoo.it/33ULroz by @MaxZahn_ and @serwer pic.twitter.com/zybszGpCFx
",YahooFinance
259,2020-09-25,"  Trump’s health care sham yhoo.it/33409tS by @rickjnewman pic.twitter.com/prwz48PpgU
",YahooFinance
260,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
261,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
262,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
263,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
264,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
265,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
266,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
267,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
268,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
269,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
270,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
271,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
272,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
273,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
274,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
275,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
276,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
277,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
278,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
279,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
280,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
281,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
282,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
283,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
284,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
285,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
286,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
287,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
288,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
289,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
290,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
291,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
292,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
293,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
294,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
295,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
296,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
297,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
298,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
299,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
300,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
301,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
302,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
303,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
304,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
305,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
306,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
307,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
308,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
309,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
310,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
311,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
312,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
313,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
314,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
315,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
316,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
317,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
318,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
319,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
320,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
321,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
322,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
323,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
324,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
325,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
326,2020-09-24,"  Highlight: “You’re going to get some selling due to election risk and a lot of other worries about the coronavirus coming back,” @WealthCG CEO @jleewcg says. “With that said, the rotation to more value and cyclical sectors has already begun.” Full interview: pic.twitter.com/q7vsnFgkPV
",YahooFinance
327,2020-09-24,"  Coronavirus stimulus: Pelosi and Mnuchin agree to restart relief negotiations bit.ly/33PFjxy by @denitsa_tsekova pic.twitter.com/nHUlp3M91g
",YahooFinance
328,2020-09-24,"  Fed's Williams says structural inequality stifles economic growth yhoo.it/3hXDpA5 pic.twitter.com/8w6rN5Seyn
",YahooFinance
329,2020-09-24,"  Fed's Bullard: Not reasonable to make second virus wave a baseline outlook for U.S. economy yhoo.it/3kJDgSx pic.twitter.com/bQVwjAlWhn
",YahooFinance
330,2020-09-24,"  Highlight: “What we’re really doing is looking at specific processes inside of life sciences that are slow, cumbersome, redundant, and building tech to address those and make them much more efficient,” @Within3 CEO Lance Hill says. Full interview: pic.twitter.com/cyVILXHgUz
",YahooFinance
331,2020-09-24,"  Amazon launches Luna cloud gaming service competing with Microsoft and Google yhoo.it/2EyCQza by @DanielHowley pic.twitter.com/Co4zRlLxLg
",YahooFinance
332,2020-09-24,"  Homebuilders are holding back sales amid historic demand yhoo.it/3hU1lEA by @sarahapaynter pic.twitter.com/hPfdELCodE
",YahooFinance
333,2020-09-24,"  Judge says U.S. must defend or delay TikTok app store ban by Friday yhoo.it/3ctZAgn pic.twitter.com/XndHggKE0M
",YahooFinance
334,2020-09-24,"  Nearly 2 out of 3 Americans are more concerned about access to health care since the start of coronavirus: poll yhoo.it/32XkG3u by @adrianambells pic.twitter.com/7c9JaYF7JX
",YahooFinance
335,2020-09-24,"  Actress and entrepreneur @JessicaAlba discusses how her day-to-day has been affected during COVID-19 while running the @Honest Company.  Watch Jessica Alba’s #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/Br0UrZGhuh
",YahooFinance
336,2020-09-24,"  Highlight: “Historically, cannabis has been viewed as a largely liberal issue,” @NewFrontierData Chief Knowledge Officer John Kagia says. “We’re continuing to see this momentum building within traditionally, historically conservative states” for cannabis legalization. pic.twitter.com/lkDK8HKBn3
",YahooFinance
337,2020-09-24,"  The future of fast-food will include robots: former Sonic CEO yhoo.it/305cdJs by @BrianSozzi pic.twitter.com/eN7gc1F0q7
",YahooFinance
338,2020-09-24,"  Highlight: “The number of small business closures as we move through the next couple of months — that’s the critical data here that people should keep their eye on,” National Taxpayers Union's @MDuppler says. “If those businesses close, those workers don’t get their jobs back.” pic.twitter.com/BCboxTKSGW
",YahooFinance
339,2020-09-24,"  Coronavirus stimulus: A new deal remains uncertain as extra unemployment benefits run out bit.ly/2Hn0JdW by @denitsa_tsekova pic.twitter.com/BJYG7fTy37
",YahooFinance
340,2020-09-24,"  Google, Facebook CEOs face possible subpoena from Senate panel yhoo.it/3cqI6Bs via @business pic.twitter.com/NDfFle8RB7
",YahooFinance
341,2020-09-24,"  Actress @JessicaAlba says The @Honest Company is driven by “Real World Challenges” while keeping ethics In mind. Watch Jessica Alba’s full #Influencers interview now: yhoo.it/3j1hkls pic.twitter.com/C4E0wcoJD3
",YahooFinance
342,2020-09-24,"  Square is positioned to be a winner by helping small businesses digitize post-pandemic: Oppenheimer yhoo.it/36bU7JE by @readDanwrite pic.twitter.com/4PhUYcfzKY
",YahooFinance
343,2020-09-24,"  Highlight: “There's a much broader set of sectors that are affected by the physical effects of climate change than the sectors that would be affected should there be action on climate change,” @Trucost Chief Executive Officer @RichMattison says. Full interview: pic.twitter.com/18ahUOEQxk
",YahooFinance
344,2020-09-24,"  Highlight: “Taking that longer-term view, we’re not convinced that we necessarily need that additional stimulus to maintain the economic momentum,” @WFAssetMgmt's Brian Jacobsen says. “It’s more affecting the shifts in sentiment… [than] the fundamentals of the economy.” pic.twitter.com/mCLHBfbAHn
",YahooFinance
345,2020-09-24,"  Highlight: Rising COVID-19 cases in some states “almost certainly is driven more by our behaviors,” Emergency Med. Physician @MDaware says. “There’s the fatigue, there’s people spending more time inside because of the weather, ... [and] schools are opening up.” Full interview: pic.twitter.com/2ePu629OlA
",YahooFinance
